id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status,primary_category,official_pdf_url,api_id
"pr-0159","04_press_releases","04_press_releases/research_and_development","Merck Advances Treatment of Bladder and Kidney Cancers with New Data at 2026 ASCO GU Cancers Symposium","press_release_snapshot","2026","Q1","2026-02-12","https://www.merck.com/news/merck-advances-treatment-of-bladder-and-kidney-cancers-with-new-data-at-2026-asco-gu-cancers-symposium/","https://www.merck.com/news/merck-advances-treatment-of-bladder-and-kidney-cancers-with-new-data-at-2026-asco-gu-cancers-symposium/","04_press_releases/research_and_development/2026-02-12_merck-advances-treatment-of-bladder-and-kidney-cancers-with-new-data-at-2026-asco-gu-cancers-symposium.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Advances-Treatment-of-Bladder-and-Kidney-Cancers-with-New-Data-at-2026-ASCO-GU-Cancers-Symposium-2026.pdf | API item ID: 3684839","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Advances-Treatment-of-Bladder-and-Kidney-Cancers-with-New-Data-at-2026-ASCO-GU-Cancers-Symposium-2026.pdf","3684839"
"pr-0160","04_press_releases","04_press_releases/prescription_medicine","KEYTRUDA® (pembrolizumab) and KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph), Plus Paclitaxel ± Bevacizumab, Approved for Certain Adults with PD-L1+ (CPS ≥1) Platinum-Resistant Ovarian Carcinoma as Second or Third Line Treatment","press_release_snapshot","2026","Q1","2026-02-11","https://www.merck.com/news/keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-plus-paclitaxel-%c2%b1-bevacizumab-approved-for-certain-adults-with-pd-l1-cps-%e2%89%a51/","https://www.merck.com/news/keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-plus-paclitaxel-%c2%b1-bevacizumab-approved-for-certain-adults-with-pd-l1-cps-%e2%89%a51/","04_press_releases/prescription_medicine/2026-02-11_keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-plus-paclitaxel-bevaciz.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Plus-Paclitaxel--Bevacizumab-Approved-for-Cert-AJ2EB.pdf | API item ID: 3682744","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Plus-Paclitaxel--Bevacizumab-Approved-for-Cert-AJ2EB.pdf","3682744"
"pr-0161","04_press_releases","04_press_releases/financial","Merck & Co., Inc., Rahway, N.J., USA Announces Fourth-Quarter and Full-Year 2025 Financial Results; Highlights Progress Advancing Broad, Diverse Pipeline","press_release_snapshot","2026","Q1","2026-02-03","https://www.merck.com/news/merck-highlights-progress-advancing-broad-diverse-pipeline/","https://www.merck.com/news/merck-highlights-progress-advancing-broad-diverse-pipeline/","04_press_releases/financial/2026-02-03_merck-and-co-inc-rahway-n-j-usa-announces-fourth-quarter-and-full-year-2025-financial-results-highlights-progr.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Fourth-Quarter-and-Full-Year-2025-Financial-Results-Highlights-Progress-Advancing-Broad-Div-MCS77.pdf | API item ID: 3680429","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Fourth-Quarter-and-Full-Year-2025-Financial-Results-Highlights-Progress-Advancing-Broad-Div-MCS77.pdf","3680429"
"pr-0162","04_press_releases","04_press_releases/financial","Merck Announces Second-Quarter 2026 Dividend","press_release_snapshot","2026","Q1","2026-01-27","https://www.merck.com/news/merck-announces-second-quarter-2026-dividend/","https://www.merck.com/news/merck-announces-second-quarter-2026-dividend/","04_press_releases/financial/2026-01-27_merck-announces-second-quarter-2026-dividend.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Second-Quarter-2026-Dividend-2026.pdf | API item ID: 3680313","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Second-Quarter-2026-Dividend-2026.pdf","3680313"
"pr-0163","04_press_releases","04_press_releases/research_and_development","Moderna & Merck Announce 5-Year Data for Intismeran Autogene in Combination With KEYTRUDA® (pembrolizumab) Demonstrated Sustained Improvement in the Primary Endpoint of Recurrence-Free Survival in Patients With High-Risk Stage III/IV Melanoma Following Complete Resection","press_release_snapshot","2026","Q1","2026-01-20","https://www.merck.com/news/moderna-merck-announce-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-demonstrated-sustained-improvement-in-the-primary-endpoint-of-recurrence-free-survival-i/","https://www.merck.com/news/moderna-merck-announce-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-demonstrated-sustained-improvement-in-the-primary-endpoint-of-recurrence-free-survival-i/","04_press_releases/research_and_development/2026-01-20_moderna-and-merck-announce-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-demo.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Moderna--Merck-Announce-5-Year-Data-for-IntismeranAutogene-in-Combination-With-KEYTRUDA--2026.pdf | API item ID: 3680065","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Moderna--Merck-Announce-5-Year-Data-for-IntismeranAutogene-in-Combination-With-KEYTRUDA--2026.pdf","3680065"
"pr-0164","04_press_releases","04_press_releases/prescription_medicine","Merck Initiates Phase 3 KANDLELIT-007 Trial Evaluating Calderasib (MK-1084), an Investigational Oral KRAS G12C Inhibitor, in Combination With KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph) in Certain Patients With Advanced NSCLC","press_release_snapshot","2026","Q1","2026-01-07","https://www.merck.com/news/merck-initiates-phase-3-kandlelit-007-trial-evaluating-calderasib-mk-1084-an-investigational-oral-kras-g12c-inhibitor-in-combination-with-keytruda-qlex-pembrolizumab-and-berahyaluronidas/","https://www.merck.com/news/merck-initiates-phase-3-kandlelit-007-trial-evaluating-calderasib-mk-1084-an-investigational-oral-kras-g12c-inhibitor-in-combination-with-keytruda-qlex-pembrolizumab-and-berahyaluronidas/","04_press_releases/prescription_medicine/2026-01-07_merck-initiates-phase-3-kandlelit-007-trial-evaluating-calderasib-mk-1084-an-investigational-oral-kras-g12c-in.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Initiates-Phase-3-KANDLELIT-007-Trial-Evaluating-Calderasib-MK-1084-an-Investigational-Oral-KRAS-G12C-Inhibitor-in-Combination--7KEWZ.pdf | API item ID: 3679416","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Initiates-Phase-3-KANDLELIT-007-Trial-Evaluating-Calderasib-MK-1084-an-Investigational-Oral-KRAS-G12C-Inhibitor-in-Combination--7KEWZ.pdf","3679416"
"pr-0165","04_press_releases","04_press_releases/corporate","Merck to Complete Acquisition of Cidara Therapeutics","press_release_snapshot","2026","Q1","2026-01-07","https://www.merck.com/news/merck-to-complete-acquisition-of-cidara-therapeutics/","https://www.merck.com/news/merck-to-complete-acquisition-of-cidara-therapeutics/","04_press_releases/corporate/2026-01-07_merck-to-complete-acquisition-of-cidara-therapeutics.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Complete-Acquisition-of-Cidara-Therapeutics-2026.pdf | API item ID: 3679415","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Complete-Acquisition-of-Cidara-Therapeutics-2026.pdf","3679415"
"pr-0166","04_press_releases","04_press_releases/financial","Merck to Hold Fourth-Quarter and Full-Year 2025 Sales and Earnings Conference Call Feb. 3","press_release_snapshot","2026","Q1","2026-01-07","https://www.merck.com/news/merck-to-hold-fourth-quarter-and-full-year-2025-sales-and-earnings-conference-call-feb-3/","https://www.merck.com/news/merck-to-hold-fourth-quarter-and-full-year-2025-sales-and-earnings-conference-call-feb-3/","04_press_releases/financial/2026-01-07_merck-to-hold-fourth-quarter-and-full-year-2025-sales-and-earnings-conference-call-feb-3.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Fourth-Quarter-and-Full-Year-2025-Sales-and-Earnings-Conference-Call-Feb--3-2026.pdf | API item ID: 3679413","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Fourth-Quarter-and-Full-Year-2025-Sales-and-Earnings-Conference-Call-Feb--3-2026.pdf","3679413"
"pr-0167","04_press_releases","04_press_releases/financial","Merck to Participate in the 44th Annual J.P. Morgan Healthcare Conference","press_release_snapshot","2026","Q1","2026-01-05","https://www.merck.com/news/merck-to-participate-in-the-44th-annual-j-p-morgan-healthcare-conference/","https://www.merck.com/news/merck-to-participate-in-the-44th-annual-j-p-morgan-healthcare-conference/","04_press_releases/financial/2026-01-05_merck-to-participate-in-the-44th-annual-j-p-morgan-healthcare-conference.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-44th-Annual-J-P--Morgan-Healthcare-Conference-2026.pdf | API item ID: 3679304","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-44th-Annual-J-P--Morgan-Healthcare-Conference-2026.pdf","3679304"
"pr-0001","04_press_releases","04_press_releases/corporate","Merck Reaches Agreement With U.S. Government to Expand Access to Medicines and Lower Costs for Americans","press_release_snapshot","2025","Q4","2025-12-19","https://www.merck.com/news/merck-reaches-agreement-with-u-s-government-to-expand-access-to-medicines-and-lower-costs-for-americans/","https://www.merck.com/news/merck-reaches-agreement-with-u-s-government-to-expand-access-to-medicines-and-lower-costs-for-americans/","04_press_releases/corporate/2025-12-19_merck-reaches-agreement-with-u-s-government-to-expand-access-to-medicines-and-lower-costs-for-americans.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Reaches-Agreement-With-U-S--Government-to-Expand-Access-to-Medicines-and-Lower-Costs-for-Americans-2025.pdf | API item ID: 3679164","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Reaches-Agreement-With-U-S--Government-to-Expand-Access-to-Medicines-and-Lower-Costs-for-Americans-2025.pdf","3679164"
"pr-0002","04_press_releases","04_press_releases/research_and_development","KEYTRUDA® (pembrolizumab) Plus Padcev® (enfortumab vedotin-ejfv) Significantly Improved Event-Free Survival, Overall Survival and Pathologic Complete Response Rates for Cisplatin-Eligible Patients with MIBC When Given Before and After Surgery","press_release_snapshot","2025","Q4","2025-12-17","https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-survival-overall-survival-and-pathologic-complete-response-rates-for-cisplatin-eligible-pa/","https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-survival-overall-survival-and-pathologic-complete-response-rates-for-cisplatin-eligible-pa/","04_press_releases/research_and_development/2025-12-17_keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-survival-overall.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Padcev-enfortumab-vedotin-ejfv-Significantly-Improved-Event-Free-Survival-Overall-Survival-and-Pathologic-MM55J.pdf | API item ID: 3679046","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Padcev-enfortumab-vedotin-ejfv-Significantly-Improved-Event-Free-Survival-Overall-Survival-and-Pathologic-MM55J.pdf","3679046"
"pr-0003","04_press_releases","04_press_releases/research_and_development","Merck Receives Positive EU CHMP Opinion for Expanded Use of WINREVAIR™ (sotatercept) in Adults with Pulmonary Arterial Hypertension (PAH, WHO* Group 1 Pulmonary Hypertension)","press_release_snapshot","2025","Q4","2025-12-12","https://www.merck.com/news/merck-receives-positive-eu-chmp-opinion-for-expanded-use-of-winrevair-sotatercept-in-adults-with-pulmonary-arterial-hypertension-pah-who-group-1-pulmonary-hypertension/","https://www.merck.com/news/merck-receives-positive-eu-chmp-opinion-for-expanded-use-of-winrevair-sotatercept-in-adults-with-pulmonary-arterial-hypertension-pah-who-group-1-pulmonary-hypertension/","04_press_releases/research_and_development/2025-12-12_merck-receives-positive-eu-chmp-opinion-for-expanded-use-of-winrevair-sotatercept-in-adults-with-pulmonary-art.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Receives-Positive-EU-CHMP-Opinion-for-Expanded-Use-of-WINREVAIR-sotatercept-in-Adults-with-Pulmonary-Arterial-Hypertension-PAH--0T2H8.pdf | API item ID: 3678986","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Receives-Positive-EU-CHMP-Opinion-for-Expanded-Use-of-WINREVAIR-sotatercept-in-Adults-with-Pulmonary-Arterial-Hypertension-PAH--0T2H8.pdf","3678986"
"pr-0004","04_press_releases","04_press_releases/animal_health","FDA Conditionally Approves Merck Animal Health's EXZOLT™ CATTLE-CA1 for the Prevention and Treatment of New World Screwworm (Cochliomyia hominivorax) Larvae (myiasis)","press_release_snapshot","2025","Q4","2025-12-04","https://www.merck.com/news/fda-conditionally-approves-merck-animal-healths-exzolt-cattle-ca1-for-the-prevention-and-treatment-of-new-world-screwworm-cochliomyia-hominivorax-larvae-myiasis/","https://www.merck.com/news/fda-conditionally-approves-merck-animal-healths-exzolt-cattle-ca1-for-the-prevention-and-treatment-of-new-world-screwworm-cochliomyia-hominivorax-larvae-myiasis/","04_press_releases/animal_health/2025-12-04_fda-conditionally-approves-merck-animal-health-s-exzolt-cattle-ca1-for-the-prevention-and-treatment-of-new-wor.html","html","www.merck.com","2026-06-12","Categories: Animal Health News | API item ID: 3678720","snapshot_saved","Animal Health News","","3678720"
"pr-0005","04_press_releases","04_press_releases/research_and_development","Merck Showcases Data for Alzheimer's Disease Candidates MK-2214 and MK-1167 at CTAD 2025","press_release_snapshot","2025","Q4","2025-12-01","https://www.merck.com/news/merck-showcases-data-for-alzheimers-disease-candidates-mk-2214-and-mk-1167-at-ctad-2025/","https://www.merck.com/news/merck-showcases-data-for-alzheimers-disease-candidates-mk-2214-and-mk-1167-at-ctad-2025/","04_press_releases/research_and_development/2025-12-01_merck-showcases-data-for-alzheimer-s-disease-candidates-mk-2214-and-mk-1167-at-ctad-2025.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Showcases-Data-for-Alzheimers-Disease-Candidates-MK-2214-and-MK-1167-at-CTAD-2025-2025.pdf | API item ID: 3678603","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Showcases-Data-for-Alzheimers-Disease-Candidates-MK-2214-and-MK-1167-at-CTAD-2025-2025.pdf","3678603"
"pr-0007","04_press_releases","04_press_releases/research_and_development","Merck to Participate in the 8th Annual Evercore ISI HealthCONx Conference","press_release_snapshot","2025","Q4","2025-11-26","https://www.merck.com/news/merck-to-participate-in-the-8th-annual-evercore-isi-healthconx-conference/","https://www.merck.com/news/merck-to-participate-in-the-8th-annual-evercore-isi-healthconx-conference/","04_press_releases/research_and_development/2025-11-26_merck-to-participate-in-the-8th-annual-evercore-isi-healthconx-conference.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-8th-Annual-Evercore-ISI-HealthCONx-Conference-2025.pdf | API item ID: 3678468","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-8th-Annual-Evercore-ISI-HealthCONx-Conference-2025.pdf","3678468"
"pr-0006","04_press_releases","04_press_releases/research_and_development","Merck to Participate in the Citi 2025 Global Healthcare Conference","press_release_snapshot","2025","Q4","2025-11-26","https://www.merck.com/news/merck-to-participate-in-the-citi-2025-global-healthcare-conference/","https://www.merck.com/news/merck-to-participate-in-the-citi-2025-global-healthcare-conference/","04_press_releases/research_and_development/2025-11-26_merck-to-participate-in-the-citi-2025-global-healthcare-conference.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Citi-2025-Global-Healthcare-Conference-2025.pdf | API item ID: 3678471","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Citi-2025-Global-Healthcare-Conference-2025.pdf","3678471"
"pr-0008","04_press_releases","04_press_releases/research_and_development","Merck Data to be Presented at ASH 2025 Annual Meeting Showcase Continued Advancements in Hematology Pipeline and Novel Therapeutic Approaches","press_release_snapshot","2025","Q4","2025-11-24","https://www.merck.com/news/merck-data-to-be-presented-at-ash-2025-annual-meeting-showcase-continued-advancements-in-hematology-pipeline-and-novel-therapeutic-approaches/","https://www.merck.com/news/merck-data-to-be-presented-at-ash-2025-annual-meeting-showcase-continued-advancements-in-hematology-pipeline-and-novel-therapeutic-approaches/","04_press_releases/research_and_development/2025-11-24_merck-data-to-be-presented-at-ash-2025-annual-meeting-showcase-continued-advancements-in-hematology-pipeline-a.html","html","www.merck.com","2026-06-12","Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Data-to-be-Presented-at-ASH-2025-Annual-Meeting-Showcase-Continued-Advancements-in-Hematology-Pipeline-and-Novel-Therapeutic-Ap-O5EZ6.pdf | API item ID: 3678156","snapshot_saved","Research and Development News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Data-to-be-Presented-at-ASH-2025-Annual-Meeting-Showcase-Continued-Advancements-in-Hematology-Pipeline-and-Novel-Therapeutic-Ap-O5EZ6.pdf","3678156"
"pr-0010","04_press_releases","04_press_releases/prescription_medicine","FDA Approves KEYTRUDA® (pembrolizumab) and KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph), Each with Padcev® (enfortumab vedotin-ejfv), as Perioperative Treatment for Adults with Cisplatin-Ineligible Muscle-Invasive Bladder Cancer","press_release_snapshot","2025","Q4","2025-11-21","https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with-padcev-enfortumab-vedotin-ejfv-as-perioperative-treatment-for/","https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with-padcev-enfortumab-vedotin-ejfv-as-perioperative-treatment-for/","04_press_releases/prescription_medicine/2025-11-21_fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Approves-KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Each-with-Padcev-enfortumab-vedot-M2VA0.pdf | API item ID: 3678151","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/FDA-Approves-KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Each-with-Padcev-enfortumab-vedot-M2VA0.pdf","3678151"
"pr-0009","04_press_releases","04_press_releases/corporate","Merck Recommends Rejection of Tutanota’s “Mini-Tender” Offer","press_release_snapshot","2025","Q4","2025-11-21","https://www.merck.com/news/merck-recommends-rejection-of-tutanotas-mini-tender-offer/","https://www.merck.com/news/merck-recommends-rejection-of-tutanotas-mini-tender-offer/","04_press_releases/corporate/2025-11-21_merck-recommends-rejection-of-tutanota-s-mini-tender-offer.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Recommends-Rejection-of-Tutanotas-Mini-Tender-Offer-2025.pdf | API item ID: 3678153","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Recommends-Rejection-of-Tutanotas-Mini-Tender-Offer-2025.pdf","3678153"
"pr-0012","04_press_releases","04_press_releases/prescription_medicine","European Commission Approves Subcutaneous Administration of KEYTRUDA® (pembrolizumab) for All Adult Indications Approved in the European Union","press_release_snapshot","2025","Q4","2025-11-19","https://www.merck.com/news/european-commission-approves-subcutaneous-administration-of-keytruda-pembrolizumab-for-all-adult-indications-approved-in-the-european-union/","https://www.merck.com/news/european-commission-approves-subcutaneous-administration-of-keytruda-pembrolizumab-for-all-adult-indications-approved-in-the-european-union/","04_press_releases/prescription_medicine/2025-11-19_european-commission-approves-subcutaneous-administration-of-keytruda-pembrolizumab-for-all-adult-indications-a.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-Subcutaneous-Administration-of-KEYTRUDA-pembrolizumab-for-All-Adult-Indications-Approved-in-the-European-E4G9N.pdf | API item ID: 3677978","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-Subcutaneous-Administration-of-KEYTRUDA-pembrolizumab-for-All-Adult-Indications-Approved-in-the-European-E4G9N.pdf","3677978"
"pr-0011","04_press_releases","04_press_releases/prescription_medicine","Merck Announces Positive Topline Results from the Pivotal Phase 3 Trial Evaluating Investigational, Once-Daily, Oral, Two-Drug, Single-Tablet Regimen of Doravirine/Islatravir (DOR/ISL) in Treatment-Naïve Adults with HIV-1 Infection","press_release_snapshot","2025","Q4","2025-11-19","https://www.merck.com/news/merck-announces-positive-topline-results-from-the-pivotal-phase-3-trial-evaluating-investigational-once-daily-oral-two-drug-single-tablet-regimen-of-doravirine-islatravir-dor-isl-in-treatment-na/","https://www.merck.com/news/merck-announces-positive-topline-results-from-the-pivotal-phase-3-trial-evaluating-investigational-once-daily-oral-two-drug-single-tablet-regimen-of-doravirine-islatravir-dor-isl-in-treatment-na/","04_press_releases/prescription_medicine/2025-11-19_merck-announces-positive-topline-results-from-the-pivotal-phase-3-trial-evaluating-investigational-once-daily.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Positive-Topline-Results-from-the-Pivotal-Phase-3-Trial-Evaluating-Investigational-Once-Daily-Oral-Two-Drug-Single-Ta-ZF19M.pdf | API item ID: 3677980","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Positive-Topline-Results-from-the-Pivotal-Phase-3-Trial-Evaluating-Investigational-Once-Daily-Oral-Two-Drug-Single-Ta-ZF19M.pdf","3677980"
"pr-0013","04_press_releases","04_press_releases/financial","Merck Announces First-Quarter 2026 Dividend","press_release_snapshot","2025","Q4","2025-11-18","https://www.merck.com/news/merck-announces-first-quarter-2026-dividend/","https://www.merck.com/news/merck-announces-first-quarter-2026-dividend/","04_press_releases/financial/2025-11-18_merck-announces-first-quarter-2026-dividend.html","html","www.merck.com","2026-06-12","Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-First-Quarter-2026-Dividend-2025.pdf | API item ID: 3677975","snapshot_saved","Financial News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-First-Quarter-2026-Dividend-2025.pdf","3677975"
"pr-0014","04_press_releases","04_press_releases/prescription_medicine","Merck’s WINREVAIR™ (sotatercept-csrk) Met Primary Endpoint in Phase 2 CADENCE Study in Adults With Combined Post- and Precapillary Pulmonary Hypertension (CpcPH) due to Heart Failure With Preserved Ejection Fraction (HFpEF)","press_release_snapshot","2025","Q4","2025-11-18","https://www.merck.com/news/mercks-winrevair-sotatercept-csrk-met-primary-endpoint-in-phase-2-cadence-study-in-adults-with-combined-post-and-precapillary-pulmonary-hypertension-cpcph-due-to-heart-failure-w/","https://www.merck.com/news/mercks-winrevair-sotatercept-csrk-met-primary-endpoint-in-phase-2-cadence-study-in-adults-with-combined-post-and-precapillary-pulmonary-hypertension-cpcph-due-to-heart-failure-w/","04_press_releases/prescription_medicine/2025-11-18_merck-s-winrevair-sotatercept-csrk-met-primary-endpoint-in-phase-2-cadence-study-in-adults-with-combined-post.html","html","www.merck.com","2026-06-12","Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-WINREVAIR-sotatercept-csrk-Met-Primary-Endpoint-in-Phase-2-CADENCE-Study-in-Adults-With-Combined-Post--and-Precapillary-Pulmon-DXWOG.pdf | API item ID: 3677973","snapshot_saved","Prescription Medicine News","https://s2.q4cdn.com/584635680/files/doc_news/Mercks-WINREVAIR-sotatercept-csrk-Met-Primary-Endpoint-in-Phase-2-CADENCE-Study-in-Adults-With-Combined-Post--and-Precapillary-Pulmon-DXWOG.pdf","3677973"
"pr-0015","04_press_releases","04_press_releases/corporate","Merck Commemorates 5 Billion Mectizan® Treatments Donated Over 38 Years","press_release_snapshot","2025","Q4","2025-11-17","https://www.merck.com/news/merck-commemorates-5-billion-mectizan-treatments-donated-over-38-years/","https://www.merck.com/news/merck-commemorates-5-billion-mectizan-treatments-donated-over-38-years/","04_press_releases/corporate/2025-11-17_merck-commemorates-5-billion-mectizan-treatments-donated-over-38-years.html","html","www.merck.com","2026-06-12","Categories: Corporate News | API item ID: 3678161","snapshot_saved","Corporate News","","3678161"
"pr-0016","04_press_releases","04_press_releases/corporate","Merck to Acquire Cidara Therapeutics, Inc., Diversifying Its Portfolio to Include Late-Phase Antiviral Agent","press_release_snapshot","2025","Q4","2025-11-14","https://www.merck.com/news/merck-to-acquire-cidara-therapeutics-inc-diversifying-its-portfolio-to-include-late-phase-antiviral-agent/","https://www.merck.com/news/merck-to-acquire-cidara-therapeutics-inc-diversifying-its-portfolio-to-include-late-phase-antiviral-agent/","04_press_releases/corporate/2025-11-14_merck-to-acquire-cidara-therapeutics-inc-diversifying-its-portfolio-to-include-late-phase-antiviral-agent.html","html","www.merck.com","2026-06-12","Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Cidara-Therapeutics-Inc--Diversifying-Its-Portfolio-to-Include-Late-Phase-Antiviral-Agent-2025.pdf | API item ID: 3677969","snapshot_saved","Corporate News","https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Cidara-Therapeutics-Inc--Diversifying-Its-Portfolio-to-Include-Late-Phase-Antiviral-Agent-2025.pdf","3677969"
